country,year,party_shift,neighbors_conflict,infant_mortality,gdp_growth,gdp_per_capita_ppp,population,inflation,unemployment,democracy_score,anocracy_polity,regime_durability,total_conflict_magnitude,civil_conflict,ethnic_conflict,international_conflict,any_conflict,partial_democracy,regime_openness,tenure_years,infant_mortality_lag1,gdp_growth_lag1,gdp_per_capita_ppp_lag1,inflation_lag1,unemployment_lag1,total_conflict_magnitude_lag1,democracy_score_lag1,gdp_growth_2yr_avg,high_infant_mortality,high_inflation,partial_dem_x_high_mort,partial_dem_x_nbr_conflict,conflict_neighborhood_4plus,conflict_neighborhood_2plus
AUS,1998,0,0,5.3,4.67681373479508,42257.1718122395,18607584.0,0.860129922016289,7.684,10.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,5.4,3.91795814771731,40773.5660516518,0.224895027032537,8.367,0.0,10.0,4.297385941256195,0.0,0.0,0.0,0.0,0.0,0.0
AUS,1999,0,0,5.2,5.02822035850596,43899.073794405,18812264.0,1.48313946657267,6.876,10.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,5.3,4.67681373479508,42257.1718122395,0.860129922016289,7.684,0.0,10.0,4.8525170466505205,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2000,0,0,5.1,3.9160574881715,45099.0752097084,19028802.0,4.45743705920869,6.288,10.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,5.2,5.02822035850596,43899.073794405,1.48313946657267,6.876,0.0,10.0,4.47213892333873,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2001,0,0,5.0,2.03145880248898,45428.2000837579,19274701.0,4.40712998561533,6.747,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,5.1,3.9160574881715,45099.0752097084,4.45743705920869,6.288,0.0,10.0,2.97375814533024,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2002,0,0,4.9,3.94980535772942,46688.3947760633,19495210.0,2.98157117047457,6.375,10.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,5.0,2.03145880248898,45428.2000837579,4.40712998561533,6.747,0.0,10.0,2.9906320801092,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2003,0,0,4.9,3.0912800997751,47581.2285345879,19720737.0,2.73259754838937,5.933,10.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,4.9,3.94980535772942,46688.3947760633,2.98157117047457,6.375,0.0,10.0,3.52054272875226,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2004,0,0,4.8,4.21894147547516,49061.2761503925,19932722.0,2.34325687131265,5.399,10.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,4.9,3.0912800997751,47581.2285345879,2.73259754838937,5.933,0.0,10.0,3.6551107876251296,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2005,0,0,4.8,3.15548121323168,49997.0664953941,20176844.0,2.69182949622197,5.036,10.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,4.8,4.21894147547516,49061.2761503925,2.34325687131265,5.399,0.0,10.0,3.687211344353419,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2006,0,0,4.7,2.7709261737475,50693.7248649798,20450966.0,3.55528696972984,4.785,10.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9,4.8,3.15548121323168,49997.0664953941,2.69182949622197,5.036,0.0,10.0,2.9632036934895902,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2007,1,0,4.5,3.78947119882653,51663.2403953881,20827622.0,2.32761442623159,4.381,10.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,4.7,2.7709261737475,50693.7248649798,3.55528696972984,4.785,0.0,10.0,3.280198686287015,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2008,0,0,4.4,3.62398503565633,52473.3819160773,21249199.0,4.35029726664093,4.242,10.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,4.5,3.78947119882653,51663.2403953881,2.32761442623159,4.381,0.0,10.0,3.70672811724143,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2009,0,0,4.2,1.95484826298522,52407.9115378584,21691653.0,1.77112025681656,5.565,10.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,4.4,3.62398503565633,52473.3819160773,4.35029726664093,4.242,0.0,10.0,2.789416649320775,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2010,0,0,4.0,2.21004795300735,52739.2681556133,22031750.0,2.9183370211222,5.214,10.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,4.2,1.95484826298522,52407.9115378584,1.77112025681656,5.565,0.0,10.0,2.082448107996285,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2011,0,0,3.8,2.39473494330615,53257.0473237603,22340024.0,3.30384784681081,5.083,10.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,4.0,2.21004795300735,52739.2681556133,2.9183370211222,5.214,0.0,10.0,2.30239144815675,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2012,0,0,3.6,3.95247138119184,54403.8836902433,22733465.0,1.76278299052228,5.225,10.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,3.8,2.39473494330615,53257.0473237603,3.30384784681081,5.083,0.0,10.0,3.173603162248995,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2013,1,0,3.5,2.65445302592404,54895.0052588984,23128129.0,2.44988248109259,5.663,10.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,3.6,3.95247138119184,54403.8836902433,1.76278299052228,5.225,0.0,10.0,3.30346220355794,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2014,0,0,3.4,2.60118978187332,55489.068844146,23475686.0,2.48792932080492,6.078,10.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,3.5,2.65445302592404,54895.0052588984,2.44988248109259,5.663,0.0,10.0,2.62782140389868,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2015,0,0,3.3,2.16434780647852,55879.9958817103,23815995.0,1.50836803138463,6.055,10.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,3.4,2.60118978187332,55489.068844146,2.48792932080492,6.078,0.0,10.0,2.38276879417592,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2016,0,0,3.2,2.75564065529868,56529.951824687,24190907.0,1.27699365720306,5.711,10.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,3.3,2.16434780647852,55879.9958817103,1.50836803138463,6.055,0.0,10.0,2.4599942308886,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2017,0,0,3.2,2.29331030192918,56881.8569859104,24592588.0,1.94864309065653,5.592,10.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,3.2,2.75564065529868,56529.951824687,1.27699365720306,5.711,0.0,10.0,2.5244754786139296,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2018,0,0,3.2,2.87417039499501,57647.8455068105,24963258.0,1.91140002818579,5.345,10.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,3.2,2.29331030192918,56881.8569859104,1.94864309065653,5.592,0.0,10.0,2.583740348462095,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2019,0,0,3.2,2.19401703622717,58048.6188420831,25334826.0,1.610770929127,5.143,10.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,3.2,2.87417039499501,57647.8455068105,1.91140002818579,5.345,0.0,10.0,2.53409371561109,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2020,0,0,3.2,-0.133531904304775,57260.4650530108,25649248.0,0.846900734607273,6.394,10.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,3.2,2.19401703622717,58048.6188420831,1.610770929127,5.143,0.0,10.0,1.0302425659611973,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2021,0,0,3.2,2.00694844335034,58327.4146842325,25685412.0,2.86391284709318,5.022,10.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,3.2,-0.133531904304775,57260.4650530108,0.846900734607273,6.394,0.0,10.0,0.9367082695227824,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2022,1,0,3.2,4.25304559238732,60029.1329190733,26018721.0,6.59409658717841,3.728,10.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,3.2,2.00694844335034,58327.4146842325,2.86391284709318,5.022,0.0,10.0,3.12999701786883,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2023,0,0,3.1,3.58382100798981,60684.9596204883,26659922.0,5.59701792296707,3.668,10.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,3.2,4.25304559238732,60029.1329190733,6.59409658717841,3.728,0.0,10.0,3.918433300188565,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2024,0,0,3.1,1.37340773365975,60309.5831772339,27194286.0,3.16656665428797,3.942,10.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,3.1,3.58382100798981,60684.9596204883,5.59701792296707,3.668,0.0,10.0,2.47861437082478,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1970,1,0,25.2,7.12287566074039,18270.06444120635,7467086.0,4.37282441582134,6.6025,10.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,18.4,3.53620866972961,18109.67372703895,5.66318573909345,6.662,0.0,8.0,7.12287566074039,1.0,0.0,0.5,0.0,0.0,0.0
AUT,1971,0,0,24.8,5.11496844003607,18270.06444120635,7500482.0,4.70425813828696,6.6025,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,25.2,7.12287566074039,18109.67372703895,4.37282441582134,6.662,0.0,10.0,6.11892205038823,1.0,0.0,0.5,0.0,0.0,0.0
AUT,1972,0,0,24.1,6.20786057271572,18270.06444120635,7544201.0,6.35514612686787,6.6025,10.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,24.8,5.11496844003607,18109.67372703895,4.70425813828696,6.662,0.0,10.0,5.661414506375895,1.0,0.0,0.5,0.0,0.0,0.0
AUT,1973,0,0,23.1,4.89043598428583,18270.06444120635,7586115.0,7.5310780382712,6.6025,10.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,24.1,6.20786057271572,18109.67372703895,6.35514612686787,6.662,0.0,10.0,5.549148278500775,1.0,0.0,0.5,0.0,0.0,0.0
AUT,1974,0,0,21.6,3.94213819626765,18270.06444120635,7599038.0,9.52178819742244,6.6025,10.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,23.1,4.89043598428583,18109.67372703895,7.5310780382712,6.662,0.0,10.0,4.4162870902767395,1.0,0.0,0.5,0.0,0.0,0.0
AUT,1975,0,0,19.9,-0.363735781670002,18270.06444120635,7578903.0,8.44525863917964,6.6025,10.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,21.6,3.94213819626765,18109.67372703895,9.52178819742244,6.662,0.0,10.0,1.7892012072988241,1.0,0.0,0.5,0.0,0.0,0.0
AUT,1976,0,0,18.2,4.57844491490252,18270.06444120635,7565525.0,7.31868545106923,6.6025,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,19.9,-0.363735781670002,18109.67372703895,8.44525863917964,6.662,0.0,10.0,2.107354566616259,1.0,0.0,0.5,0.0,0.0,0.0
AUT,1977,0,0,16.7,5.0799812066944,18270.06444120635,7568430.0,5.49461568127671,6.6025,10.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,18.2,4.57844491490252,18109.67372703895,7.31868545106923,6.662,0.0,10.0,4.829213060798461,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1978,0,0,15.5,-0.21065365212003,18270.06444120635,7562305.0,3.57431857551213,6.6025,10.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,16.7,5.0799812066944,18109.67372703895,5.49461568127671,6.662,0.0,10.0,2.4346637772871853,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1979,0,0,14.6,5.35669993923946,18270.06444120635,7549425.0,3.70740096353414,6.6025,10.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,15.5,-0.21065365212003,18109.67372703895,3.57431857551213,6.662,0.0,10.0,2.5730231435597153,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1980,0,0,13.9,1.731485495966,18270.06444120635,7549433.0,6.32832536226104,6.6025,10.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9,14.6,5.35669993923946,18109.67372703895,3.70740096353414,6.662,0.0,10.0,3.54409271760273,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1981,0,0,13.2,-0.144294731083647,18270.06444120635,7568710.0,6.80304177599254,6.6025,10.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,13.9,1.731485495966,18109.67372703895,6.32832536226104,6.662,0.0,10.0,0.7935953824411766,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1982,0,0,12.5,2.01125455462991,18270.06444120635,7574140.0,5.43603082512851,6.6025,10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11,13.2,-0.144294731083647,18109.67372703895,6.80304177599254,6.662,0.0,10.0,0.9334799117731316,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1983,1,0,11.9,2.97308783817583,18270.06444120635,7561910.0,3.33916453409536,6.6025,10.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,12,12.5,2.01125455462991,18109.67372703895,5.43603082512851,6.662,0.0,10.0,2.49217119640287,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1984,0,0,11.3,0.0512751573205321,18270.06444120635,7561434.0,5.66318573909345,6.6025,10.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,11.9,2.97308783817583,18109.67372703895,3.33916453409536,6.662,0.0,10.0,1.5121814977481811,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1985,0,0,10.7,2.49867884980837,18270.06444120635,7564985.0,3.18951681805195,6.6025,10.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,11.3,0.0512751573205321,18109.67372703895,5.66318573909345,6.662,0.0,10.0,1.274977003564451,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1986,1,0,10.0,2.30139279474186,18270.06444120635,7569794.0,1.70544456731966,6.6025,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,10.7,2.49867884980837,18109.67372703895,3.18951681805195,6.662,0.0,10.0,2.400035822275115,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1987,0,0,9.4,1.35716799468845,18270.06444120635,7574586.0,1.40195271783983,6.6025,10.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,10.0,2.30139279474186,18109.67372703895,1.70544456731966,6.662,0.0,10.0,1.829280394715155,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1988,0,0,8.8,3.2958798164712,18270.06444120635,7585317.0,1.91571684671249,6.6025,10.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,9.4,1.35716799468845,18109.67372703895,1.40195271783983,6.662,0.0,10.0,2.3265239055798252,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1989,0,0,8.4,3.88707478685015,18270.06444120635,7619567.0,2.56834829029372,6.6025,10.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,8.8,3.2958798164712,18109.67372703895,1.91571684671249,6.662,0.0,10.0,3.591477301660675,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1990,0,0,8.0,4.34564183768971,43258.1144095785,7677850.0,3.26187231878573,6.6025,10.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,8.4,3.88707478685015,18109.67372703895,2.56834829029372,6.662,0.0,10.0,4.11635831226993,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1991,0,0,7.5,3.44162748808654,44302.3593080223,7754891.0,3.33742703474792,3.42,10.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,8.0,4.34564183768971,43258.1144095785,3.26187231878573,6.662,0.0,10.0,3.8936346628881253,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1992,0,0,7.1,2.0935244262602,44734.7911157679,7840709.0,4.02084780038554,3.59,10.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,7.5,3.44162748808654,44302.3593080223,3.33742703474792,3.42,0.0,10.0,2.76757595717337,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1993,0,0,6.6,0.526809769496765,44601.1442274518,7905633.0,3.6317852494318,4.25,10.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,7.1,2.0935244262602,44734.7911157679,4.02084780038554,3.59,0.0,10.0,1.3101670978784825,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1994,0,0,6.1,2.40211843259056,45497.074754296,7936118.0,2.95340936761081,3.535,10.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,6.6,0.526809769496765,44601.1442274518,3.6317852494318,4.25,0.0,10.0,1.4644641010436625,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1995,0,0,5.7,2.66798388882503,46639.4667421613,7948278.0,2.24336631500898,4.345,10.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,6.1,2.40211843259056,45497.074754296,2.95340936761081,3.535,0.0,10.0,2.535051160707795,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1996,0,0,5.3,2.21576713087359,47608.5642962955,7959017.0,1.86097115760437,5.282,10.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9,5.7,2.66798388882503,46639.4667421613,2.24336631500898,4.345,0.0,10.0,2.44187550984931,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1997,0,0,5.0,2.1458350552646,48575.090714407,7968041.0,1.30597857227691,5.15,10.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,5.3,2.21576713087359,47608.5642962955,1.86097115760437,5.282,0.0,10.0,2.180801093069095,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1998,0,0,4.8,3.49288002962309,50216.6282284105,7976789.0,0.922467196680849,5.483,10.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11,5.0,2.1458350552646,48575.090714407,1.30597857227691,5.15,0.0,10.0,2.819357542443845,0.0,0.0,0.0,0.0,0.0,0.0
AUT,1999,0,0,4.7,3.76192435190464,52004.459782806,7992324.0,0.568993765885531,4.699,10.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,12,4.8,3.49288002962309,50216.6282284105,0.922467196680849,5.483,0.0,10.0,3.627402190763865,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2000,1,0,4.6,3.18952292988787,53534.2669894259,8011566.0,2.34486285357281,4.687,10.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13,4.7,3.76192435190464,52004.459782806,0.568993765885531,4.699,0.0,10.0,3.475723640896255,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2001,0,0,4.5,1.31698749571339,54032.075746659,8042293.0,2.65000077279529,4.007,10.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,4.6,3.18952292988787,53534.2669894259,2.34486285357281,4.687,0.0,10.0,2.25325521280063,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2002,0,0,4.4,1.48436877605324,54565.0004227482,8081957.0,1.81035787764129,4.852,10.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,4.5,1.31698749571339,54032.075746659,2.65000077279529,4.007,0.0,10.0,1.400678135883315,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2003,0,0,4.3,1.14156504542775,54919.7101911513,8121423.0,1.35555370896445,4.779,10.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,4.4,1.48436877605324,54565.0004227482,1.81035787764129,4.852,0.0,10.0,1.3129669107404949,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2004,0,0,4.2,2.56525534067859,55980.1531665622,8171966.0,2.0612061803287,5.969,10.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,4.3,1.14156504542775,54919.7101911513,1.35555370896445,4.779,0.0,10.0,1.8534101930531697,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2005,0,0,4.1,2.32036514266782,56890.1996184204,8227829.0,2.29913785639286,5.682,10.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,4.2,2.56525534067859,55980.1531665622,2.0612061803287,5.969,0.0,10.0,2.4428102416732047,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2006,1,0,4.0,3.26933601506059,58460.1550504163,8268641.0,1.44154851119017,5.32,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,4.1,2.32036514266782,56890.1996184204,2.29913785639286,5.682,0.0,10.0,2.794850578864205,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2007,0,0,3.9,3.77522468729185,60470.825141587,8295487.0,2.16855528800757,4.909,10.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,4.0,3.26933601506059,58460.1550504163,1.44154851119017,5.32,0.0,10.0,3.52228035117622,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2008,1,0,3.8,1.45330562142114,61157.9014974191,8321496.0,3.2159503323988,4.198,10.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,3.9,3.77522468729185,60470.825141587,2.16855528800757,4.909,0.0,10.0,2.6142651543564948,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2009,0,0,3.7,-3.58626472551299,58810.3596828696,8343323.0,0.506308827696504,5.371,10.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,3.8,1.45330562142114,61157.9014974191,3.2159503323988,4.198,0.0,10.0,-1.0664795520459251,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2010,0,0,3.6,1.80898243043663,59730.4673903053,8363404.0,1.81353438995062,4.883,10.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,3.7,-3.58626472551299,58810.3596828696,0.506308827696504,5.371,0.0,10.0,-0.88864114753818,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2011,0,0,3.5,2.92746800169145,61272.1724662899,8391643.0,3.2865791487538,4.637,10.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,3.6,1.80898243043663,59730.4673903053,1.81353438995062,4.883,0.0,10.0,2.36822521606404,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2012,0,0,3.4,0.628246239479637,61376.6345930428,8429991.0,2.48567562177015,4.909,10.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,3.5,2.92746800169145,61272.1724662899,3.2865791487538,4.637,0.0,10.0,1.7778571205855433,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2013,0,0,3.3,-0.250726423318454,60862.9693673785,8479823.0,2.00015616900597,5.367,10.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,3.4,0.628246239479637,61376.6345930428,2.48567562177015,4.909,0.0,10.0,0.18875990808059148,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2014,0,0,3.2,0.755798850316665,60845.5743980711,8546356.0,1.60581182954474,5.674,10.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,3.3,-0.250726423318454,60862.9693673785,2.00015616900597,5.367,0.0,10.0,0.2525362134991055,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2015,0,0,3.1,1.30352331826198,60951.6037273662,8642699.0,0.89656333526032,5.802,10.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,3.2,0.755798850316665,60845.5743980711,1.60581182954474,5.674,0.0,10.0,1.0296610842893226,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2016,0,0,3.0,2.11721964494312,61572.6257402404,8736668.0,0.891591752655362,6.064,10.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,3.1,1.30352331826198,60951.6037273662,0.89656333526032,5.802,0.0,10.0,1.7103714816025501,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2017,1,0,3.0,2.27224992038207,62535.8105711345,8797566.0,2.08126911385587,5.561,10.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,3.0,2.11721964494312,61572.6257402404,0.891591752655362,6.064,0.0,10.0,2.194734782662595,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2018,0,0,2.9,2.48422114080024,63777.9362157476,8840521.0,1.99837981429549,4.933,10.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,3.0,2.27224992038207,62535.8105711345,2.08126911385587,5.561,0.0,10.0,2.378235530591155,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2019,0,0,2.9,1.75497619649288,64609.2836396895,8879920.0,1.53089564152644,4.56,10.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,2.9,2.48422114080024,63777.9362157476,1.99837981429549,4.933,0.0,10.0,2.11959866864656,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2020,1,0,2.9,-6.31825509209936,60276.3307697326,8916864.0,1.38191063351854,5.201,10.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,2.9,1.75497619649288,64609.2836396895,1.53089564152644,4.56,0.0,10.0,-2.28163944780324,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2021,0,0,2.8,4.92309171717903,62968.8538770186,8955797.0,2.7666666666667,6.459,10.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,2.9,-6.31825509209936,60276.3307697326,1.38191063351854,5.201,0.0,10.0,-0.6975816874601648,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2022,0,0,2.8,5.33096379400371,65694.4591501468,9041851.0,8.54686993188458,4.992,10.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,2.8,4.92309171717903,62968.8538770186,2.7666666666667,6.459,0.0,10.0,5.12702775559137,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2023,0,0,2.8,-0.786244288594673,64536.2076307547,9131761.0,7.81413417002831,5.264,10.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,2.8,5.33096379400371,65694.4591501468,8.54686993188458,4.992,0.0,10.0,2.272359752704518,0.0,0.0,0.0,0.0,0.0,0.0
AUT,2024,0,0,2.8,-0.659089573171372,63787.9891749462,9177982.0,2.93791574279376,5.2,10.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,2.8,-0.786244288594673,64536.2076307547,7.81413417002831,5.264,0.0,10.0,-0.7226669308830225,0.0,0.0,0.0,0.0,0.0,0.0
BEL,1970,0,0,20.5,6.35267229121293,18270.06444120635,9655549.0,3.90847238471905,6.6025,10.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,18.4,3.53620866972961,18109.67372703895,5.66318573909345,6.662,0.0,8.0,6.35267229121293,1.0,0.0,0.5,0.0,0.0,0.0
